"first_name","last_name","email","tag_title","dept","team","tbl_id","user_id","act_date","company_id","tag_id","rel_id","first_act_time","last_act_time","last_sync_time","total_desk_time","total_meeting_time","total_idle_time","total_prod_time","total_unprod_time","total_time","prod_percentage","dailyavg_present","dailyavg_past","week_no","week_days","month_id","month_name","day_year","email_status","creation_date","creation_by","updated_by","updated_at","team_tag_id","department_tag_id"
"Sagar","Modi(Development)","testmodisagar112@mailintor.com","@sagar.modi","#development","$management","3979163","119","13/6/2025","85","209","209","15/6/2025 17:04:23","13/6/2025 14:27:14","15/6/2025 16:17:14","14459","0","21386","14020","439","35845","45.82","0","0","3","4","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","5898"
"Sagar","Modi(Development)","testmodisagar112@mailintor.com","@sagar.modi","#development","$management","3985220","119","15/6/2025","85","209","209","16/6/2025 07:04:28","15/6/2025 17:42:49","16/6/2025 04:10:02","4572","0","1455","4568","4","6027","14.93","0","0","3","6","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","5898"
"Sagar","Modi(Development)","testmodisagar112@mailintor.com","@sagar.modi","#development","$management","3986360","119","16/6/2025","85","209","209","17/6/2025 03:04:23","16/6/2025 16:46:48","17/6/2025 02:34:58","18006","0","27856","17134","872","45862","55.99","0","0","4","0","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","5898"
"Sagar","Modi(Development)","testmodisagar112@mailintor.com","@sagar.modi","#development","$management","3989736","119","17/6/2025","85","209","209","18/6/2025 05:04:29","17/6/2025 13:31:00","18/6/2025 04:21:19","13609","0","26310","12142","1467","39919","39.68","0","0","4","1","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","5898"
"Sagar","Modi(Development)","testmodisagar112@mailintor.com","@sagar.modi","#development","$management","3995680","119","18/6/2025","85","209","209","19/6/2025 05:04:44","18/6/2025 14:22:22","19/6/2025 04:38:55","15319","0","21210","14993","326","36529","49","0","0","4","2","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","5898"
"Sagar","Modi(Development)","testmodisagar112@mailintor.com","@sagar.modi","#development","$management","4000031","119","19/6/2025","85","209","209","20/6/2025 05:04:34","19/6/2025 11:05:20","20/6/2025 04:37:44","8026","0","15461","6663","1363","23487","21.77","0","0","4","3","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","5898"
"Sagar","Modi(Development)","testmodisagar112@mailintor.com","@sagar.modi","#development","$management","4004604","119","20/6/2025","85","209","209","21/6/2025 05:04:26","20/6/2025 14:21:43","21/6/2025 04:32:44","17622","0","18055","16920","702","35677","55.29","0","0","4","4","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","5898"
"Sagar","Modi(Development)","testmodisagar112@mailintor.com","@sagar.modi","#development","$management","4008263","119","21/6/2025","85","209","209","23/6/2025 05:04:31","21/6/2025 12:48:37","23/6/2025 04:58:32","8047","0","22291","6931","1116","30338","22.65","0","0","4","5","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","5898"
"Sagar","Modi(Development)","testmodisagar112@mailintor.com","@sagar.modi","#development","$management","4013190","119","23/6/2025","85","209","209","24/6/2025 06:04:54","23/6/2025 14:40:48","24/6/2025 04:31:30","23075","0","12698","21768","1307","35773","71.14","0","0","5","0","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","5898"
"Sagar","Modi(Development)","testmodisagar112@mailintor.com","@sagar.modi","#development","$management","4016354","119","24/6/2025","85","209","209","25/6/2025 07:04:29","24/6/2025 14:58:07","25/6/2025 04:34:45","20579","0","17089","19663","916","37668","64.26","0","0","5","1","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","5898"
"Sagar","Modi(Development)","testmodisagar112@mailintor.com","@sagar.modi","#development","$management","4020589","119","25/6/2025","85","209","209","26/6/2025 10:04:31","25/6/2025 17:26:22","26/6/2025 09:37:17","20951","0","25865","19706","1245","46816","64.4","0","0","5","2","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","5898"
"Sagar","Modi(Development)","testmodisagar112@mailintor.com","@sagar.modi","#development","$management","4027896","119","26/6/2025","85","209","209","27/6/2025 05:04:33","26/6/2025 09:53:57","27/6/2025 04:22:03","53","0","1587","53","0","1640","0.17","0","0","5","3","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","5898"
"Sagar","Modi(Development)","testmodisagar112@mailintor.com","@sagar.modi","#development","$management","4029542","119","27/6/2025","85","209","209","29/6/2025 04:04:25","27/6/2025 16:48:04","29/6/2025 03:57:00","15042","0","30316","11951","3091","45358","39.06","0","0","5","4","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","5898"
"Sagar","Modi(Development)","testmodisagar112@mailintor.com","@sagar.modi","#development","$management","4034457","119","29/6/2025","85","209","209","30/6/2025 07:04:31","29/6/2025 04:25:18","30/6/2025 05:02:11","1655","0","8","1554","101","1663","5.08","0","0","5","6","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","5898"
"Sagar","Modi(Development)","testmodisagar112@mailintor.com","@sagar.modi","#development","$management","4037839","119","30/6/2025","85","209","209","1/7/2025 04:04:28","30/6/2025 14:36:35","1/7/2025 03:56:20","11982","0","22687","11416","566","34669","37.31","0","0","6","0","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","5898"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","3933485","17771","2/6/2025","85","5458","14468","3/6/2025 04:04:23","2/6/2025 13:18:21","3/6/2025 03:53:26","27052","0","6701","27049","3","33753","88.4","0","0","2","0","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","3939228","17771","3/6/2025","85","5458","14468","4/6/2025 05:04:37","3/6/2025 13:26:44","4/6/2025 04:00:29","26588","0","7852","25905","683","34440","84.66","0","0","2","1","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","3944294","17771","4/6/2025","85","5458","14468","5/6/2025 04:04:31","4/6/2025 13:41:52","5/6/2025 03:57:16","28217","0","6675","27976","241","34892","91.42","0","0","2","2","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","3949518","17771","5/6/2025","85","5458","14468","6/6/2025 04:04:30","5/6/2025 13:10:43","6/6/2025 03:36:21","28849","0","4402","28849","0","33251","94.28","0","0","2","3","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","3953125","17771","6/6/2025","85","5458","14468","7/6/2025 04:04:25","6/6/2025 13:39:27","7/6/2025 03:41:33","28629","0","7369","27758","871","35998","90.71","0","0","2","4","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","3956819","17771","7/6/2025","85","5458","14468","9/6/2025 04:04:25","7/6/2025 13:52:55","9/6/2025 03:50:14","29912","0","6683","29050","862","36595","94.93","0","0","2","5","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","3960623","17771","9/6/2025","85","5458","14468","9/6/2025 19:04:24","9/6/2025 14:16:09","9/6/2025 18:38:49","28485","0","9204","27905","580","37689","91.19","0","0","3","0","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","3964342","17771","10/6/2025","85","5458","14468","10/6/2025 19:04:24","10/6/2025 13:54:10","10/6/2025 18:43:56","26874","0","9941","25674","1200","36815","83.9","0","0","3","1","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","3968674","17771","11/6/2025","85","5458","14468","12/6/2025 05:04:56","11/6/2025 13:33:41","12/6/2025 04:05:58","24206","0","10378","23641","565","34584","77.26","0","0","3","2","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","3973965","17771","12/6/2025","85","5458","14468","13/6/2025 05:04:31","12/6/2025 14:08:40","13/6/2025 04:09:26","1163","0","35114","1163","0","36277","3.8","0","0","3","3","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","3979194","17771","13/6/2025","85","5458","14468","16/6/2025 07:04:28","13/6/2025 13:40:59","16/6/2025 04:02:22","10094","0","24451","10094","0","34545","32.99","0","0","3","4","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","3986416","17771","16/6/2025","85","5458","14468","17/6/2025 04:04:25","16/6/2025 13:47:44","17/6/2025 03:54:46","19213","0","15888","19202","11","35101","62.75","0","0","4","0","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","3990405","17771","17/6/2025","85","5458","14468","18/6/2025 04:04:25","17/6/2025 13:38:07","18/6/2025 03:59:39","27998","0","7052","27741","257","35050","90.66","0","0","4","1","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","3995708","17771","18/6/2025","85","5458","14468","18/6/2025 19:04:25","18/6/2025 13:44:49","18/6/2025 18:45:58","28884","0","6232","28878","6","35116","94.37","0","0","4","2","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","3999536","17771","19/6/2025","85","5458","14468","20/6/2025 04:04:27","19/6/2025 13:57:14","20/6/2025 03:58:03","32328","0","4110","32324","4","36438","105.63","0","0","4","3","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","4004105","17771","20/6/2025","85","5458","14468","21/6/2025 04:04:25","20/6/2025 13:28:39","21/6/2025 03:58:47","26950","0","7357","26026","924","34307","85.05","0","0","4","4","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","4008289","17771","21/6/2025","85","5458","14468","23/6/2025 05:04:31","21/6/2025 13:44:33","23/6/2025 04:00:45","25720","0","9457","25168","552","35177","82.25","0","0","4","5","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","4012194","17771","23/6/2025","85","5458","14468","24/6/2025 04:04:35","23/6/2025 14:13:45","24/6/2025 03:56:52","29115","0","7770","28913","202","36885","94.49","0","0","5","0","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","4016409","17771","24/6/2025","85","5458","14468","25/6/2025 07:04:29","24/6/2025 14:20:40","25/6/2025 04:09:32","30964","0","6443","30327","637","37407","99.11","0","0","5","1","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","4020647","17771","25/6/2025","85","5458","14468","26/6/2025 04:04:30","25/6/2025 13:48:42","26/6/2025 03:45:05","24457","0","10184","23215","1242","34641","75.87","0","0","5","2","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","4024343","17771","26/6/2025","85","5458","14468","27/6/2025 05:04:33","26/6/2025 13:02:42","27/6/2025 03:52:50","25675","0","7824","25312","363","33499","82.72","0","0","5","3","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","4029050","17771","27/6/2025","85","5458","14468","30/6/2025 05:04:30","27/6/2025 13:32:23","30/6/2025 04:10:47","30278","0","4439","30276","2","34717","98.94","0","0","5","4","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Priyansh","Tiwari(Development)","testpriyansh111@mailinator.com","@Priyansh.tiwari","#Frontend","$development","4036847","17771","30/6/2025","85","5458","14468","1/7/2025 04:04:28","30/6/2025 13:25:19","1/7/2025 03:55:07","4580","0","28474","4580","0","33054","14.97","0","0","6","0","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29477"
"Ashish","Mahan(BDM)","Testashishm111@mailinator.com","@ashish.mahan","#sales","$management","3942667","26364","3/6/2025","85","13221","31344","4/6/2025 06:04:32","3/6/2025 17:01:27","4/6/2025 05:40:55","7505","0","16298","5894","1611","23803","19.26","0","0","2","1","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","18247"
"Ashish","Mahan(BDM)","Testashishm111@mailinator.com","@ashish.mahan","#sales","$management","3946396","26364","4/6/2025","85","13221","31344","5/6/2025 05:04:30","4/6/2025 12:52:04","5/6/2025 04:44:03","20263","0","45174","15093","5170","65437","49.32","0","0","2","2","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","18247"
"Ashish","Mahan(BDM)","Testashishm111@mailinator.com","@ashish.mahan","#sales","$management","3951992","26364","5/6/2025","85","13221","31344","6/6/2025 07:04:30","5/6/2025 13:01:56","6/6/2025 06:46:54","12556","0","51225","12556","0","63781","41.03","0","0","2","3","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","18247"
"Ashish","Mahan(BDM)","Testashishm111@mailinator.com","@ashish.mahan","#sales","$management","3955188","26364","6/6/2025","85","13221","31344","6/6/2025 19:04:25","6/6/2025 13:03:23","6/6/2025 18:50:25","17483","0","41277","10376","7107","58760","33.91","0","0","2","4","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","18247"
"Ashish","Mahan(BDM)","Testashishm111@mailinator.com","@ashish.mahan","#sales","$management","3957588","26364","7/6/2025","85","13221","31344","8/6/2025 15:04:23","7/6/2025 13:11:03","8/6/2025 14:06:00","13317","0","53762","13317","0","67079","43.52","0","0","2","5","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","18247"
"Ashish","Mahan(BDM)","Testashishm111@mailinator.com","@ashish.mahan","#sales","$management","3959407","26364","8/6/2025","85","13221","31344","9/6/2025 06:04:30","8/6/2025 15:56:32","9/6/2025 05:40:17","2773","0","71649","2773","0","74422","9.06","0","0","2","6","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","18247"
"Ashish","Mahan(BDM)","Testashishm111@mailinator.com","@ashish.mahan","#sales","$management","3961699","26364","9/6/2025","85","13221","31344","10/6/2025 08:04:31","9/6/2025 13:16:23","10/6/2025 05:41:09","15392","0","51343","13592","1800","66735","44.42","0","0","3","0","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","18247"
"Ashish","Mahan(BDM)","Testashishm111@mailinator.com","@ashish.mahan","#sales","$management","3965980","26364","10/6/2025","85","13221","31344","11/6/2025 07:05:17","10/6/2025 12:56:26","11/6/2025 06:27:50","16203","0","45286","14136","2067","61489","46.2","0","0","3","1","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","18247"
"Ashish","Mahan(BDM)","Testashishm111@mailinator.com","@ashish.mahan","#sales","$management","3971757","26364","11/6/2025","85","13221","31344","12/6/2025 06:04:53","11/6/2025 14:03:50","12/6/2025 05:27:21","12352","0","54481","12329","23","66833","40.29","0","0","3","2","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","18247"
"Ashish","Mahan(BDM)","Testashishm111@mailinator.com","@ashish.mahan","#sales","$management","3976063","26364","12/6/2025","85","13221","31344","13/6/2025 00:04:25","12/6/2025 13:00:32","12/6/2025 23:20:10","14385","0","50043","9392","4993","64428","30.69","0","0","3","3","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","18247"
"Ashish","Mahan(BDM)","Testashishm111@mailinator.com","@ashish.mahan","#sales","$management","3980262","26364","13/6/2025","85","13221","31344","15/6/2025 02:04:24","13/6/2025 13:54:42","15/6/2025 01:48:32","9360","0","59822","7476","1884","69182","24.43","0","0","3","4","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","18247"
"Ashish","Mahan(BDM)","Testashishm111@mailinator.com","@ashish.mahan","#sales","$management","3986553","26364","16/6/2025","85","13221","31344","16/6/2025 19:04:25","16/6/2025 13:15:00","16/6/2025 18:53:46","13583","0","14440","13583","0","28023","44.39","0","0","4","0","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","18247"
"Ashish","Mahan(BDM)","Testashishm111@mailinator.com","@ashish.mahan","#sales","$management","3992502","26364","17/6/2025","85","13221","31344","18/6/2025 05:04:29","17/6/2025 11:56:51","18/6/2025 04:50:32","13624","0","48768","13617","7","62392","44.5","0","0","4","1","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","18247"
"Ashish","Mahan(BDM)","Testashishm111@mailinator.com","@ashish.mahan","#sales","$management","3996862","26364","18/6/2025","85","13221","31344","18/6/2025 22:04:25","18/6/2025 13:04:44","18/6/2025 21:39:45","13922","0","52767","13921","1","66689","45.49","0","0","4","2","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","18247"
"Ashish","Mahan(BDM)","Testashishm111@mailinator.com","@ashish.mahan","#sales","$management","4000123","26364","19/6/2025","85","13221","31344","19/6/2025 23:04:27","19/6/2025 13:31:57","19/6/2025 22:03:28","15829","0","50384","14362","1467","66213","46.93","0","0","4","3","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","18247"
"Ashish","Mahan(BDM)","Testashishm111@mailinator.com","@ashish.mahan","#sales","$management","4004698","26364","20/6/2025","85","13221","31344","21/6/2025 02:04:27","20/6/2025 10:44:50","21/6/2025 01:38:46","8947","0","47356","8947","0","56303","29.24","0","0","4","4","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","18247"
"Ashish","Mahan(BDM)","Testashishm111@mailinator.com","@ashish.mahan","#sales","$management","4008315","26364","21/6/2025","85","13221","31344","22/6/2025 00:04:25","21/6/2025 12:46:23","21/6/2025 23:02:02","20733","0","38430","20733","0","59163","67.75","0","0","4","5","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","18247"
"Ashish","Mahan(BDM)","Testashishm111@mailinator.com","@ashish.mahan","#sales","$management","4012245","26364","23/6/2025","85","13221","31344","24/6/2025 06:04:54","23/6/2025 13:54:40","24/6/2025 05:02:15","16476","0","46211","16476","0","62687","53.84","0","0","5","0","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","18247"
"Ashish","Mahan(BDM)","Testashishm111@mailinator.com","@ashish.mahan","#sales","$management","4016528","26364","24/6/2025","85","13221","31344","1/7/2025 08:04:38","24/6/2025 05:34:45","1/7/2025 06:51:04","986","0","32622","986","0","33608","3.22","0","0","5","1","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","22500","18247"
"Kirti","Kumawat(Developer)","kirti.kumawat@mailinator.com","@kirti.kumawat","#Backend","$development","3934084","26738","2/6/2025","85","13593","32203","3/6/2025 05:04:49","2/6/2025 13:18:35","3/6/2025 04:09:41","24624","0","9773","24362","262","34397","79.61","0","0","2","0","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29478"
"Kirti","Kumawat(Developer)","kirti.kumawat@mailinator.com","@kirti.kumawat","#Backend","$development","3939290","26738","3/6/2025","85","13593","32203","4/6/2025 05:04:37","3/6/2025 13:26:53","4/6/2025 04:07:37","29743","0","4710","29736","7","34453","97.18","0","0","2","1","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29478"
"Kirti","Kumawat(Developer)","kirti.kumawat@mailinator.com","@kirti.kumawat","#Backend","$development","3944372","26738","4/6/2025","85","13593","32203","5/6/2025 04:04:31","4/6/2025 13:42:34","5/6/2025 03:46:06","30295","0","4173","29693","602","34468","97.04","0","0","2","2","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29478"
"Kirti","Kumawat(Developer)","kirti.kumawat@mailinator.com","@kirti.kumawat","#Backend","$development","3949590","26738","5/6/2025","85","13593","32203","6/6/2025 04:04:30","5/6/2025 13:06:00","6/6/2025 03:58:26","26348","0","7253","25942","406","33601","84.78","0","0","2","3","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29478"
"Kirti","Kumawat(Developer)","kirti.kumawat@mailinator.com","@kirti.kumawat","#Backend","$development","3953722","26738","6/6/2025","85","13593","32203","7/6/2025 04:04:25","6/6/2025 13:19:07","7/6/2025 03:47:19","25160","0","8484","25039","121","33644","81.83","0","0","2","4","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29478"
"Kirti","Kumawat(Developer)","kirti.kumawat@mailinator.com","@kirti.kumawat","#Backend","$development","3956837","26738","7/6/2025","85","13593","32203","9/6/2025 05:04:29","7/6/2025 13:52:51","9/6/2025 04:13:13","27767","0","8606","27762","5","36373","90.73","0","0","2","5","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29478"
"Kirti","Kumawat(Developer)","kirti.kumawat@mailinator.com","@kirti.kumawat","#Backend","$development","3960691","26738","9/6/2025","85","13593","32203","10/6/2025 04:04:27","9/6/2025 13:26:08","10/6/2025 03:52:35","27131","0","7025","26756","375","34156","87.44","0","0","3","0","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29478"
"Kirti","Kumawat(Developer)","kirti.kumawat@mailinator.com","@kirti.kumawat","#Backend","$development","3964931","26738","10/6/2025","85","13593","32203","11/6/2025 05:04:30","10/6/2025 13:15:48","11/6/2025 04:11:14","28156","0","5655","28039","117","33811","91.63","0","0","3","1","6","June","2025","0","0/1/2000 00:00:00",,,"0/1/2000 00:00:00","28681","29478"
